Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Location,Type
58224ea9-122,pooja_394@paytm,shop_b_424@oksbi,1841.42,01-01-2024 14:54,Pune,Normal
9ee212f4-66e,vikram_243@paytm,vikram_814@paytm,1181.18,01-01-2024 14:08,Delhi,Normal
491fb9cb-0c0,priya_745@oksbi,vikram_465@ybl,657.47,01-01-2024 18:39,Mumbai,Normal
4bc50658-554,shop_a_524@okhdfc,vikram_889@okhdfc,1264.49,01-01-2024 12:52,Delhi,Normal
0f89db96-bad,pooja_422@ybl,amit_418@paytm,117.64,01-01-2024 19:27,Mumbai,Normal
e42c887e-28a,pooja_450@okhdfc,rahul_320@okhdfc,790.51,01-01-2024 15:51,Pune,Normal
7cf307ed-ac6,vikram_591@paytm,shop_a_127@okhdfc,1832.65,01-01-2024 17:54,Bangalore,Normal
5d68891a-28d,vikram_911@paytm,vikram_818@oksbi,1537.52,01-01-2024 11:05,Pune,Normal
5c5e9af5-d70,vikram_420@oksbi,shop_a_258@oksbi,318.52,01-01-2024 16:32,Pune,Normal
f16d13fb-207,arjun_429@ybl,priya_580@ybl,1422.8,01-01-2024 16:43,Delhi,Normal
da787414-497,vikram_314@ybl,priya_320@okhdfc,98.74,01-01-2024 17:00,Mumbai,Normal
0a360963-b7e,shop_a_967@ybl,amit_961@oksbi,1216.73,01-01-2024 11:07,Pune,Normal
1a98da8f-47c,pooja_948@oksbi,vikram_927@ybl,1103.87,01-01-2024 19:14,Pune,Normal
4cf3387c-a9e,shop_a_405@ybl,amit_692@oksbi,102.71,01-01-2024 18:41,Delhi,Normal
1870bb46-511,rahul_868@paytm,pooja_705@oksbi,1414.78,01-01-2024 13:25,Delhi,Normal
1a43e1b2-91a,pooja_701@okhdfc,shop_a_178@okhdfc,1083.64,01-01-2024 11:14,Bangalore,Normal
816008a4-b55,rahul_965@oksbi,rahul_267@paytm,677.58,01-01-2024 13:06,Delhi,Normal
9cf1d9d1-a5f,priya_427@ybl,arjun_623@ybl,1427.55,01-01-2024 11:25,Mumbai,Normal
acc644e8-11f,priya_794@ybl,shop_b_695@okhdfc,1106.88,01-01-2024 17:25,Bangalore,Normal
aaab5b0b-526,arjun_719@okhdfc,sneha_237@ybl,440.54,01-01-2024 11:50,Delhi,Normal
59999211-12a,shop_a_153@oksbi,vikram_556@ybl,587.18,01-01-2024 16:23,Bangalore,Normal
7f873354-31e,arjun_750@paytm,shop_a_145@oksbi,560.9,01-01-2024 11:24,Pune,Normal
f858d654-f1f,arjun_607@oksbi,pooja_607@paytm,1640.25,01-01-2024 15:19,Bangalore,Normal
cefb0c9c-09a,arjun_136@okhdfc,priya_644@oksbi,912.52,01-01-2024 14:20,Delhi,Normal
c44f2343-660,amit_619@okhdfc,shop_b_675@paytm,223.94,01-01-2024 15:51,Mumbai,Normal
44e041f9-ed6,rahul_394@okhdfc,amit_736@oksbi,217.63,01-01-2024 14:22,Bangalore,Normal
f9359946-16c,vikram_114@ybl,shop_b_644@oksbi,673.68,01-01-2024 13:25,Delhi,Normal
cf15e4e1-146,rahul_558@oksbi,pooja_819@ybl,275.3,01-01-2024 14:16,Pune,Normal
224de2f6-220,arjun_531@okhdfc,pooja_869@oksbi,1799.03,01-01-2024 12:11,Pune,Normal
33d86181-97c,amit_479@paytm,arjun_548@paytm,1469.63,01-01-2024 18:02,Delhi,Normal
FRAUD_WEB_5533,rahul_470@ybl,SCAMMER_MULE@ybl,500,01-01-2024 12:03,Mumbai,Scam_Mule
72bf75f8-076,pooja_243@oksbi,sneha_943@oksbi,41.86,01-01-2024 10:43,Bangalore,Normal
8e5896c4-013,shop_a_694@paytm,rahul_320@ybl,1751.02,01-01-2024 14:55,Bangalore,Normal
e5da25f4-9e5,rahul_447@oksbi,pooja_838@paytm,489.65,01-01-2024 16:47,Delhi,Normal
70ee61f2-5f8,amit_692@okhdfc,rahul_487@paytm,228.15,01-01-2024 16:52,Bangalore,Normal
8128cea6-be7,pooja_581@ybl,priya_578@ybl,794.2,01-01-2024 16:15,Bangalore,Normal
FRAUD_WEB_5612,priya_469@oksbi,SCAMMER_MULE@ybl,500,01-01-2024 12:02,Mumbai,Scam_Mule
a36e7e1b-bc5,shop_b_239@ybl,pooja_131@ybl,374.67,01-01-2024 14:38,Pune,Normal
2eeeaf78-65c,pooja_331@ybl,sneha_349@oksbi,1691.31,01-01-2024 10:16,Delhi,Normal
5ab83167-61b,shop_a_233@paytm,arjun_317@okhdfc,876.09,01-01-2024 14:16,Pune,Normal
61af17ef-c27,arjun_540@ybl,shop_b_678@ybl,1015.04,01-01-2024 12:15,Delhi,Normal
effe569e-7ad,amit_820@oksbi,arjun_784@paytm,520.4,01-01-2024 13:33,Delhi,Normal
afec62f1-d01,pooja_814@paytm,pooja_673@okhdfc,1549.16,01-01-2024 11:25,Delhi,Normal
05c3ba2e-a98,sneha_784@oksbi,amit_311@ybl,724.73,01-01-2024 11:43,Bangalore,Normal
7631b271-d6c,sneha_583@okhdfc,rahul_329@oksbi,1425.83,01-01-2024 10:12,Bangalore,Normal
f2f08f79-280,arjun_491@ybl,shop_b_840@okhdfc,1487.2,01-01-2024 13:04,Delhi,Normal
3eea624a-e61,vikram_200@oksbi,pooja_747@oksbi,1499.59,01-01-2024 10:42,Pune,Normal
3422b235-935,pooja_906@paytm,amit_322@oksbi,725.69,01-01-2024 13:00,Bangalore,Normal
8067b5e0-6ab,shop_b_434@oksbi,pooja_416@ybl,211.1,01-01-2024 10:18,Mumbai,Normal
693650f4-06a,shop_a_557@okhdfc,pooja_787@paytm,148.19,01-01-2024 14:00,Mumbai,Normal
7573d291-ebd,rahul_548@ybl,priya_507@okhdfc,675.64,01-01-2024 18:35,Delhi,Normal
7893fc14-cfa,pooja_596@okhdfc,shop_b_180@okhdfc,1493.58,01-01-2024 13:37,Bangalore,Normal
bb230163-2c8,shop_b_869@oksbi,rahul_221@okhdfc,1039.63,01-01-2024 15:55,Pune,Normal
b1e8e499-9a8,pooja_235@okhdfc,priya_526@ybl,1306.29,01-01-2024 11:00,Delhi,Normal
99c9a1bd-22d,amit_709@paytm,rahul_567@okhdfc,427.75,01-01-2024 15:18,Mumbai,Normal
e21adad2-0e3,shop_a_499@ybl,amit_998@paytm,1250.69,01-01-2024 16:53,Bangalore,Normal
0ae5b6a3-dc4,vikram_462@paytm,vikram_281@paytm,838.53,01-01-2024 16:44,Pune,Normal
09beb107-de8,rahul_585@paytm,amit_906@okhdfc,1702.84,01-01-2024 11:46,Mumbai,Normal
0f2ea8b1-c46,priya_445@ybl,arjun_814@ybl,1002.92,01-01-2024 12:54,Mumbai,Normal
061c4ce8-d7d,shop_a_934@ybl,shop_b_915@ybl,238.3,01-01-2024 12:16,Mumbai,Normal
5d270910-2e8,arjun_568@oksbi,vikram_859@paytm,305.86,01-01-2024 16:46,Pune,Normal
a4d50b00-4a1,arjun_554@ybl,shop_a_186@okhdfc,1341.9,01-01-2024 16:09,Delhi,Normal
8f322aea-5b2,arjun_895@paytm,pooja_193@paytm,1511.75,01-01-2024 13:32,Mumbai,Normal
12418900-e67,sneha_112@ybl,shop_a_406@okhdfc,243.76,01-01-2024 15:03,Delhi,Normal
6408cbbb-4a8,arjun_640@paytm,amit_932@okhdfc,750.07,01-01-2024 16:52,Delhi,Normal
2ac50b36-046,rahul_878@paytm,rahul_755@oksbi,1161.37,01-01-2024 11:09,Mumbai,Normal
e2f990dc-9b1,priya_396@oksbi,sneha_889@oksbi,1383.2,01-01-2024 16:51,Pune,Normal
c70c1a5d-f6d,vikram_685@ybl,shop_a_793@okhdfc,1623.95,01-01-2024 16:33,Pune,Normal
79f11f4e-f80,shop_a_464@ybl,pooja_538@ybl,1144.64,01-01-2024 18:44,Mumbai,Normal
18fde696-f11,sneha_787@oksbi,pooja_114@oksbi,1710.16,01-01-2024 13:06,Pune,Normal
0830d7c0-ec5,arjun_545@paytm,vikram_731@paytm,1274.3,01-01-2024 19:34,Bangalore,Normal
b826a31f-7c9,pooja_813@okhdfc,shop_a_634@okhdfc,1463.9,01-01-2024 18:39,Bangalore,Normal
35d7b35e-787,sneha_253@okhdfc,shop_a_471@ybl,1547.51,01-01-2024 10:55,Pune,Normal
3bf8866f-471,shop_b_688@okhdfc,sneha_355@ybl,1169.78,01-01-2024 16:38,Delhi,Normal
f182edda-8be,shop_a_247@okhdfc,shop_a_266@ybl,304.68,01-01-2024 10:13,Pune,Normal
87971fcf-fa4,amit_426@ybl,pooja_141@oksbi,481.84,01-01-2024 13:56,Delhi,Normal
8890cdef-e87,shop_a_725@okhdfc,shop_b_828@ybl,518.38,01-01-2024 11:34,Bangalore,Normal
40607e10-cb8,shop_b_587@paytm,pooja_738@okhdfc,1557.94,01-01-2024 12:32,Bangalore,Normal
79f00ed7-84f,sneha_766@oksbi,shop_a_783@oksbi,1638.26,01-01-2024 17:41,Mumbai,Normal
FRAUD_WEB_2543,amit_470@oksbi,SCAMMER_MULE@ybl,500,01-01-2024 12:04,Mumbai,Scam_Mule
38a691cf-964,shop_b_881@paytm,rahul_218@paytm,1226.23,01-01-2024 10:00,Pune,Normal
86656d2f-584,amit_524@paytm,arjun_446@paytm,533.66,01-01-2024 14:24,Mumbai,Normal
243a89fb-1b0,sneha_309@ybl,vikram_808@paytm,904.14,01-01-2024 12:01,Delhi,Normal
25dac62b-5c1,amit_796@paytm,shop_a_442@paytm,1947.4,01-01-2024 17:08,Pune,Normal
854260d2-b05,pooja_443@ybl,shop_b_955@oksbi,236.79,01-01-2024 13:27,Mumbai,Normal
c6cd69b4-980,priya_700@paytm,shop_a_416@paytm,228.71,01-01-2024 12:05,Mumbai,Normal
f3366ff1-8f0,shop_a_956@paytm,sneha_582@okhdfc,372.09,01-01-2024 14:46,Mumbai,Normal
ef62c1b4-fdc,shop_a_542@okhdfc,rahul_449@ybl,1562.08,01-01-2024 12:52,Bangalore,Normal
90914538-c02,pooja_259@paytm,sneha_387@ybl,847.2,01-01-2024 19:40,Bangalore,Normal
f95a4a28-f50,shop_a_174@ybl,pooja_847@oksbi,1590.99,01-01-2024 12:10,Delhi,Normal
035fa3a7-9c2,pooja_810@paytm,vikram_370@okhdfc,1087.04,01-01-2024 13:10,Mumbai,Normal
aad53679-a8b,sneha_223@okhdfc,arjun_921@ybl,944.51,01-01-2024 19:16,Pune,Normal
b789385a-b41,arjun_951@ybl,shop_b_593@paytm,1501.88,01-01-2024 16:01,Bangalore,Normal
78cdee03-0cc,arjun_473@okhdfc,rahul_710@oksbi,1761,01-01-2024 14:40,Bangalore,Normal
f7e6feb8-bbf,arjun_917@ybl,pooja_968@ybl,1164.07,01-01-2024 12:02,Mumbai,Normal
3332bf67-7fa,sneha_972@ybl,rahul_458@ybl,1251.52,01-01-2024 14:17,Mumbai,Normal
cdf14598-a06,sneha_728@ybl,shop_a_170@paytm,1712.92,01-01-2024 11:58,Pune,Normal
05c7b919-b3b,arjun_170@ybl,vikram_998@okhdfc,941.06,01-01-2024 16:34,Pune,Normal
8de0b8f9-792,vikram_303@paytm,vikram_213@ybl,570.3,01-01-2024 17:02,Delhi,Normal
9298a597-86e,sneha_698@paytm,sneha_970@okhdfc,828.64,01-01-2024 12:56,Bangalore,Normal
fd6e5a4b-8c4,sneha_843@paytm,amit_705@oksbi,1374.97,01-01-2024 16:03,Delhi,Normal
5111f7ee-37f,shop_a_937@oksbi,priya_262@paytm,32.17,01-01-2024 16:55,Delhi,Normal
635a2f85-245,vikram_762@okhdfc,sneha_921@oksbi,672.96,01-01-2024 18:53,Bangalore,Normal
075374a7-e2e,pooja_944@paytm,sneha_387@oksbi,991.91,01-01-2024 12:25,Delhi,Normal
cdbd20f6-391,rahul_614@oksbi,shop_a_805@paytm,1283.57,01-01-2024 10:31,Delhi,Normal
88983012-03c,shop_a_139@paytm,vikram_390@oksbi,966.38,01-01-2024 11:59,Bangalore,Normal
4f1586ae-e34,vikram_705@oksbi,sneha_155@ybl,83.87,01-01-2024 13:03,Pune,Normal
e0f1ea52-493,shop_a_350@oksbi,vikram_722@paytm,863.24,01-01-2024 10:50,Pune,Normal
d288bf5d-d7e,pooja_442@paytm,shop_a_269@oksbi,655.34,01-01-2024 19:23,Bangalore,Normal
110a644d-8c0,vikram_922@ybl,shop_a_579@paytm,67.56,01-01-2024 11:56,Mumbai,Normal
5564a7e9-599,arjun_497@ybl,sneha_799@okhdfc,849.93,01-01-2024 10:01,Mumbai,Normal
a2aa27dd-092,shop_b_878@okhdfc,amit_398@oksbi,1503.78,01-01-2024 13:48,Mumbai,Normal
e17c8c1b-1dc,amit_948@oksbi,vikram_931@okhdfc,461.89,01-01-2024 14:31,Bangalore,Normal
a6bd5bd8-68f,rahul_591@ybl,rahul_155@oksbi,178.95,01-01-2024 12:07,Delhi,Normal
2f678432-ee6,amit_803@oksbi,amit_574@okhdfc,1175.8,01-01-2024 18:26,Pune,Normal
aeda1142-bd5,priya_431@okhdfc,amit_980@oksbi,947.49,01-01-2024 12:11,Bangalore,Normal
43c4490e-512,shop_a_138@paytm,arjun_540@ybl,870.33,01-01-2024 15:50,Mumbai,Normal
103b5e34-12f,arjun_923@ybl,amit_852@okhdfc,128.59,01-01-2024 16:45,Bangalore,Normal
7ebdcbc1-19c,rahul_930@okhdfc,vikram_504@ybl,821.85,01-01-2024 17:08,Bangalore,Normal
068299fa-f82,pooja_104@ybl,arjun_364@ybl,1352.31,01-01-2024 15:00,Mumbai,Normal
9c624b82-158,priya_716@paytm,amit_507@paytm,522.35,01-01-2024 15:32,Pune,Normal
2245f5b6-ec3,arjun_226@ybl,amit_387@oksbi,1734.51,01-01-2024 15:17,Pune,Normal
43447abc-dcb,arjun_128@paytm,shop_b_295@paytm,1247.71,01-01-2024 14:42,Pune,Normal
443f9b62-b84,vikram_297@paytm,priya_578@okhdfc,313.87,01-01-2024 17:31,Mumbai,Normal
7fe5283e-beb,pooja_562@ybl,amit_283@ybl,171,01-01-2024 11:13,Mumbai,Normal
ef5f4be7-6cb,amit_274@okhdfc,shop_b_752@ybl,84.91,01-01-2024 17:42,Bangalore,Normal
9ef75f23-de0,arjun_307@oksbi,rahul_525@paytm,1432.72,01-01-2024 19:09,Bangalore,Normal
8cf6080d-ee1,arjun_408@okhdfc,shop_a_462@ybl,334.74,01-01-2024 13:06,Delhi,Normal
fe6eb868-53a,shop_b_134@ybl,rahul_124@oksbi,67.13,01-01-2024 16:51,Pune,Normal
e565165a-276,rahul_592@ybl,vikram_141@ybl,1857.56,01-01-2024 12:28,Pune,Normal
b663ebd7-bc3,shop_b_474@okhdfc,pooja_645@oksbi,311.69,01-01-2024 16:59,Delhi,Normal
778f4d6a-7f7,sneha_731@okhdfc,amit_822@ybl,1686.4,01-01-2024 10:24,Bangalore,Normal
2bef30d8-f93,pooja_653@okhdfc,priya_211@okhdfc,926.24,01-01-2024 17:50,Delhi,Normal
0c99eaf7-90e,vikram_494@ybl,shop_b_982@ybl,226.13,01-01-2024 16:08,Bangalore,Normal
49b55a5a-eb4,vikram_653@paytm,sneha_248@okhdfc,362.42,01-01-2024 15:26,Bangalore,Normal
131db683-7a6,rahul_203@oksbi,vikram_406@okhdfc,950.87,01-01-2024 10:54,Pune,Normal
d7042c38-604,arjun_100@ybl,amit_634@okhdfc,713.28,01-01-2024 14:38,Pune,Normal
a116d4f5-72c,shop_b_948@ybl,amit_442@oksbi,725.48,01-01-2024 18:34,Bangalore,Normal
883c1dc4-84d,sneha_790@oksbi,pooja_137@okhdfc,1524.72,01-01-2024 17:49,Bangalore,Normal
a1c772a3-4c9,sneha_204@ybl,amit_118@paytm,818.97,01-01-2024 15:32,Pune,Normal
8b91edae-2b0,amit_731@paytm,shop_a_269@oksbi,575.15,01-01-2024 11:12,Pune,Normal
d8defc25-63e,shop_b_856@oksbi,priya_146@ybl,1827.44,01-01-2024 17:23,Bangalore,Normal
56064509-928,vikram_893@ybl,vikram_880@okhdfc,567.7,01-01-2024 16:59,Pune,Normal
d00fee07-9ed,arjun_561@okhdfc,sneha_620@ybl,756.66,01-01-2024 11:59,Pune,Normal
c1eee8ba-be1,priya_212@oksbi,pooja_741@okhdfc,402.73,01-01-2024 11:24,Delhi,Normal
e2d2e3eb-5ee,priya_570@okhdfc,amit_383@ybl,1258.75,01-01-2024 16:56,Mumbai,Normal
840d7b5a-641,rahul_911@oksbi,shop_b_743@okhdfc,367.13,01-01-2024 13:36,Bangalore,Normal
9520b796-7fa,sneha_713@paytm,arjun_295@oksbi,634.8,01-01-2024 19:57,Bangalore,Normal
73842edd-2e4,pooja_483@paytm,shop_a_574@paytm,155.71,01-01-2024 11:51,Pune,Normal
9f711e44-caf,vikram_136@okhdfc,sneha_841@oksbi,1278.02,01-01-2024 13:50,Delhi,Normal
d9f6e78d-200,rahul_144@ybl,vikram_651@paytm,146.76,01-01-2024 18:15,Bangalore,Normal
9866fe26-7a4,amit_104@oksbi,priya_255@okhdfc,380.04,01-01-2024 12:37,Pune,Normal
13748814-7ba,rahul_138@ybl,shop_b_285@oksbi,1310.02,01-01-2024 12:41,Pune,Normal
e8b8a98f-d48,priya_299@oksbi,arjun_850@okhdfc,141.27,01-01-2024 15:35,Bangalore,Normal
ed5469ef-5de,vikram_421@ybl,priya_836@oksbi,676.22,01-01-2024 17:16,Bangalore,Normal
756947f5-dda,shop_a_843@ybl,vikram_567@ybl,1595.64,01-01-2024 18:25,Delhi,Normal
cbfedf23-58c,pooja_317@paytm,priya_136@paytm,1189.36,01-01-2024 12:18,Pune,Normal
28da29c8-375,vikram_804@oksbi,shop_a_303@okhdfc,633.59,01-01-2024 14:22,Mumbai,Normal
aefdb5bc-975,vikram_697@ybl,rahul_674@oksbi,177.34,01-01-2024 13:24,Pune,Normal
d96a2505-7fa,amit_870@paytm,arjun_722@paytm,1667.03,01-01-2024 18:00,Mumbai,Normal
53c2eca4-7ea,amit_516@okhdfc,sneha_388@paytm,1052.71,01-01-2024 19:58,Mumbai,Normal
54f836d3-314,amit_440@paytm,vikram_353@ybl,454.03,01-01-2024 18:04,Delhi,Normal
1b37a1dc-b83,arjun_534@ybl,arjun_496@paytm,1456.23,01-01-2024 14:14,Delhi,Normal
61fc0e34-6ff,priya_344@ybl,amit_508@ybl,165.67,01-01-2024 18:39,Pune,Normal
59474e85-b1b,amit_775@okhdfc,priya_887@oksbi,818.86,01-01-2024 17:00,Pune,Normal
3be22b41-a86,sneha_763@paytm,sneha_983@okhdfc,293.34,01-01-2024 12:09,Delhi,Normal
93208ba8-32b,priya_174@paytm,rahul_866@okhdfc,1489.04,01-01-2024 17:24,Bangalore,Normal
12ebc964-3ef,arjun_151@ybl,sneha_464@oksbi,606.35,01-01-2024 10:33,Bangalore,Normal
2a4d6432-c11,amit_656@oksbi,amit_980@ybl,611.55,01-01-2024 11:55,Mumbai,Normal
771bdb6d-31d,shop_a_727@okhdfc,pooja_830@okhdfc,1922.5,01-01-2024 10:30,Bangalore,Normal
bb76e4c2-a55,shop_a_810@oksbi,sneha_807@oksbi,1056.51,01-01-2024 10:15,Mumbai,Normal
c13ce33a-9df,arjun_906@oksbi,sneha_498@paytm,1711.54,01-01-2024 14:20,Pune,Normal
4482d50f-406,priya_807@paytm,amit_719@paytm,355.97,01-01-2024 18:22,Pune,Normal
ff856bbd-c8c,arjun_538@paytm,shop_a_821@okhdfc,1030.76,01-01-2024 14:03,Bangalore,Normal
d7e17775-ee6,shop_a_286@okhdfc,rahul_908@paytm,293.85,01-01-2024 18:34,Bangalore,Normal
d25d7519-12c,pooja_143@oksbi,rahul_862@okhdfc,676.1,01-01-2024 19:14,Pune,Normal
6ce7320a-4dc,shop_a_398@okhdfc,amit_707@ybl,1060.52,01-01-2024 18:44,Bangalore,Normal
dd10848a-cd4,vikram_714@okhdfc,pooja_520@oksbi,799.79,01-01-2024 16:01,Mumbai,Normal
432a7f03-776,pooja_226@paytm,sneha_689@ybl,764.51,01-01-2024 18:55,Pune,Normal
769e0576-21c,rahul_728@oksbi,shop_a_931@paytm,499.93,01-01-2024 11:46,Delhi,Normal
beb57501-eb9,pooja_878@ybl,shop_b_867@oksbi,1525.37,01-01-2024 15:07,Pune,Normal
ce55be42-000,amit_498@okhdfc,arjun_642@ybl,1771.41,01-01-2024 19:35,Bangalore,Normal
e3560f49-4c9,priya_395@ybl,vikram_883@okhdfc,1325.79,01-01-2024 13:10,Mumbai,Normal
e8e222c4-f71,vikram_216@oksbi,shop_a_375@paytm,1969.26,01-01-2024 15:44,Bangalore,Normal
5228c3e5-8d4,pooja_702@okhdfc,shop_a_760@ybl,111.33,01-01-2024 11:31,Bangalore,Normal
71b30fe6-7ab,priya_316@ybl,shop_b_597@ybl,1027.26,01-01-2024 16:30,Bangalore,Normal
5ddf913e-b4f,vikram_444@okhdfc,priya_377@okhdfc,568.66,01-01-2024 13:18,Bangalore,Normal
13cf07cf-64e,vikram_634@okhdfc,rahul_673@okhdfc,1439.16,01-01-2024 18:32,Pune,Normal
156925ac-729,sneha_956@oksbi,arjun_142@okhdfc,436.6,01-01-2024 13:28,Pune,Normal
10815bc4-9fa,shop_a_318@paytm,priya_909@ybl,769.72,01-01-2024 11:14,Delhi,Normal
ae4ad92d-e79,rahul_865@oksbi,vikram_129@paytm,577.89,01-01-2024 14:39,Bangalore,Normal
e0730cc6-f2e,pooja_318@ybl,amit_171@ybl,363.77,01-01-2024 17:48,Pune,Normal
8e876859-4e5,shop_b_811@okhdfc,shop_a_973@okhdfc,488.32,01-01-2024 13:04,Mumbai,Normal
0d120070-513,amit_535@oksbi,shop_b_444@paytm,1922.27,01-01-2024 11:36,Bangalore,Normal
57243c45-86b,sneha_543@paytm,amit_853@okhdfc,863.7,01-01-2024 17:44,Bangalore,Normal
259e4349-bd8,pooja_634@paytm,rahul_419@oksbi,268.19,01-01-2024 11:45,Bangalore,Normal
acb45fc0-ade,shop_b_799@ybl,pooja_723@okhdfc,477.51,01-01-2024 18:42,Mumbai,Normal
145afc5b-1b9,shop_b_547@okhdfc,shop_a_147@paytm,909.73,01-01-2024 19:03,Bangalore,Normal
9141d4da-bfe,arjun_417@paytm,shop_b_923@ybl,24.11,01-01-2024 16:31,Delhi,Normal
68aa19df-f1e,sneha_892@paytm,rahul_448@okhdfc,902.59,01-01-2024 17:47,Mumbai,Normal
14e90bec-df6,arjun_128@ybl,vikram_665@okhdfc,168.93,01-01-2024 13:40,Mumbai,Normal
dc2bbbf2-e47,rahul_136@oksbi,pooja_417@okhdfc,879.7,01-01-2024 19:20,Pune,Normal
15fb91bc-1d0,sneha_925@paytm,shop_b_530@okhdfc,1990.76,01-01-2024 15:26,Bangalore,Normal
2f12e3f5-f72,rahul_692@ybl,shop_a_786@ybl,1422.63,01-01-2024 10:31,Delhi,Normal
acbb5c56-d2a,rahul_188@paytm,pooja_796@ybl,1078.91,01-01-2024 10:04,Delhi,Normal
ca0cc3bb-053,arjun_635@ybl,pooja_423@ybl,1479.35,01-01-2024 14:24,Delhi,Normal
3cfe2655-7bc,arjun_300@paytm,pooja_655@paytm,1711.49,01-01-2024 18:24,Bangalore,Normal
df589a68-8bd,pooja_130@oksbi,arjun_290@okhdfc,900.88,01-01-2024 16:25,Pune,Normal
61bae935-8d9,rahul_183@okhdfc,sneha_289@ybl,1958.61,01-01-2024 11:55,Mumbai,Normal
3170c6aa-af4,shop_b_727@ybl,rahul_552@paytm,752.32,01-01-2024 19:56,Delhi,Normal
5bf876ab-bd3,vikram_405@ybl,priya_726@okhdfc,1934.12,01-01-2024 19:19,Bangalore,Normal
796cfc4e-b60,shop_a_128@okhdfc,rahul_767@paytm,564.84,01-01-2024 18:58,Pune,Normal
ca56553b-f99,shop_b_444@ybl,pooja_499@ybl,1897.49,01-01-2024 12:52,Bangalore,Normal
35827612-1f1,priya_684@okhdfc,pooja_315@oksbi,104.63,01-01-2024 12:45,Mumbai,Normal
bb50ccfc-f13,arjun_872@paytm,shop_b_557@oksbi,113.43,01-01-2024 10:56,Mumbai,Normal
26d0efc2-c27,rahul_804@okhdfc,shop_a_449@oksbi,1917.5,01-01-2024 14:53,Bangalore,Normal
04e987ad-b4e,priya_142@okhdfc,shop_b_109@ybl,1989.87,01-01-2024 14:42,Bangalore,Normal
00d19b72-1df,pooja_481@oksbi,pooja_574@oksbi,246.45,01-01-2024 16:30,Bangalore,Normal
9c93ba93-a37,pooja_657@ybl,vikram_944@paytm,822.5,01-01-2024 18:43,Delhi,Normal
fe059185-5c2,shop_a_405@okhdfc,sneha_716@ybl,1295.59,01-01-2024 16:27,Bangalore,Normal
4adeb13d-255,amit_507@ybl,amit_845@ybl,1963.35,01-01-2024 17:40,Pune,Normal
b0570315-18f,shop_b_709@oksbi,sneha_748@oksbi,252.78,01-01-2024 13:12,Mumbai,Normal
82bc1dca-f00,priya_472@okhdfc,rahul_667@ybl,758.48,01-01-2024 18:27,Delhi,Normal
d7f0d3a0-f18,arjun_378@paytm,amit_800@ybl,677.85,01-01-2024 15:53,Mumbai,Normal
26b1779c-0bb,priya_558@paytm,pooja_503@ybl,621.48,01-01-2024 17:37,Pune,Normal
f8137553-af4,shop_b_894@paytm,shop_a_478@oksbi,370.48,01-01-2024 19:33,Pune,Normal
9365510f-6cc,amit_629@oksbi,sneha_947@ybl,1375.68,01-01-2024 14:17,Bangalore,Normal
275db96c-e1c,shop_a_613@okhdfc,shop_a_827@paytm,1264.74,01-01-2024 15:24,Mumbai,Normal
9c3f9e4c-75c,rahul_379@okhdfc,arjun_161@ybl,1747.07,01-01-2024 12:44,Delhi,Normal
ade45c6e-383,amit_417@ybl,shop_b_553@okhdfc,1032.07,01-01-2024 18:27,Pune,Normal
63970117-a45,rahul_667@okhdfc,priya_765@paytm,1694.96,01-01-2024 13:44,Pune,Normal
9726ae44-d22,priya_171@ybl,pooja_500@oksbi,808.69,01-01-2024 18:22,Pune,Normal
80f08066-4e7,shop_b_982@ybl,pooja_307@paytm,1068.7,01-01-2024 13:39,Delhi,Normal
be831d7d-071,shop_a_834@ybl,vikram_312@okhdfc,1230.48,01-01-2024 10:24,Pune,Normal
eb9101cd-c65,amit_614@paytm,shop_a_400@oksbi,963.22,01-01-2024 18:45,Bangalore,Normal
7f41727d-286,rahul_472@oksbi,amit_729@ybl,523.35,01-01-2024 17:27,Delhi,Normal
690be832-3c1,amit_755@okhdfc,priya_366@ybl,874.3,01-01-2024 17:27,Mumbai,Normal
77ab4875-f2f,shop_b_367@oksbi,sneha_612@oksbi,1697.91,01-01-2024 15:58,Bangalore,Normal
df9b1e85-b0a,priya_664@paytm,shop_a_643@ybl,703.89,01-01-2024 10:33,Delhi,Normal
00f5a895-263,shop_a_818@oksbi,rahul_754@paytm,1456.14,01-01-2024 12:31,Mumbai,Normal
6e501cc7-b16,shop_a_546@paytm,shop_a_978@ybl,1171.6,01-01-2024 17:38,Delhi,Normal
f9257877-8ba,amit_674@okhdfc,arjun_835@paytm,1249.95,01-01-2024 14:57,Bangalore,Normal
64b88eb8-953,sneha_143@ybl,pooja_736@paytm,1330.7,01-01-2024 11:19,Delhi,Normal
6999774d-835,rahul_299@paytm,shop_b_649@okhdfc,1584.59,01-01-2024 13:15,Bangalore,Normal
8134d2cb-b9d,rahul_184@oksbi,shop_b_345@ybl,96.28,01-01-2024 13:11,Mumbai,Normal
78c2143c-f00,rahul_931@paytm,rahul_696@paytm,1303.86,01-01-2024 18:52,Bangalore,Normal
a6eff2d2-b73,sneha_439@ybl,sneha_644@paytm,1131.9,01-01-2024 16:38,Mumbai,Normal
657d0198-2f3,shop_b_780@paytm,pooja_924@paytm,196.05,01-01-2024 19:00,Bangalore,Normal
e5b830ac-f5e,priya_811@ybl,priya_461@paytm,1803.65,01-01-2024 10:24,Bangalore,Normal
